2016-07-30 21:39:32 200 POST /trade.do (127.0.0.1) 4.73ms
2016-07-30 21:39:33 200 POST /trade.do (127.0.0.1) 3.50ms
2016-07-30 21:39:34 200 POST /trade.do (127.0.0.1) 4.27ms
2016-07-30 21:39:35 200 POST /trade.do (127.0.0.1) 3.03ms
2016-07-30 21:39:36 200 POST /trade.do (127.0.0.1) 3.64ms
2016-07-30 21:39:37 200 POST /trade.do (127.0.0.1) 3.36ms
2016-07-30 21:39:38 200 POST /trade.do (127.0.0.1) 2.98ms
2016-07-30 21:39:39 200 POST /trade.do (127.0.0.1) 3.55ms
2016-07-30 21:39:40 200 POST /trade.do (127.0.0.1) 3.33ms
2016-07-30 21:39:41 200 POST /trade.do (127.0.0.1) 2.71ms
2016-07-30 21:39:42 200 POST /trade.do (127.0.0.1) 2.95ms
2016-07-30 21:39:43 200 POST /trade.do (127.0.0.1) 2.96ms
2016-07-30 21:39:44 200 POST /trade.do (127.0.0.1) 2.97ms
2016-07-30 21:47:10 200 POST /trade.do (127.0.0.1) 2.91ms
2016-07-30 21:47:11 200 POST /trade.do (127.0.0.1) 3.41ms
2016-07-30 21:47:12 200 POST /trade.do (127.0.0.1) 3.12ms
2016-07-30 21:47:13 200 POST /trade.do (127.0.0.1) 3.00ms
2016-07-30 21:47:14 200 POST /trade.do (127.0.0.1) 2.30ms
2016-07-30 21:47:15 200 POST /trade.do (127.0.0.1) 2.84ms
2016-07-30 21:47:16 200 POST /trade.do (127.0.0.1) 2.80ms
2016-07-30 21:47:17 200 POST /trade.do (127.0.0.1) 2.78ms
2016-07-30 21:47:18 200 POST /trade.do (127.0.0.1) 3.09ms
2016-07-30 21:47:19 200 POST /trade.do (127.0.0.1) 3.08ms
2016-07-30 21:47:20 200 POST /trade.do (127.0.0.1) 2.75ms
2016-07-30 21:47:21 200 POST /trade.do (127.0.0.1) 3.43ms
2016-07-30 21:48:28 200 POST /trade.do (127.0.0.1) 3.79ms
2016-07-30 21:48:29 200 POST /trade.do (127.0.0.1) 4.34ms
2016-07-30 21:48:30 200 POST /trade.do (127.0.0.1) 3.23ms
2016-07-30 21:48:31 200 POST /trade.do (127.0.0.1) 3.89ms
2016-07-30 21:48:32 200 POST /trade.do (127.0.0.1) 4.18ms
2016-07-30 21:48:33 200 POST /trade.do (127.0.0.1) 2.68ms
2016-07-30 21:48:34 200 POST /trade.do (127.0.0.1) 4.88ms
2016-07-30 21:48:35 200 POST /trade.do (127.0.0.1) 4.31ms
2016-07-30 21:48:36 200 POST /trade.do (127.0.0.1) 3.03ms
2016-07-30 21:48:37 200 POST /trade.do (127.0.0.1) 3.67ms
2016-07-30 21:48:38 200 POST /trade.do (127.0.0.1) 3.06ms
2016-07-30 21:48:39 200 POST /trade.do (127.0.0.1) 3.99ms
2016-07-30 21:48:40 200 POST /trade.do (127.0.0.1) 3.26ms
2016-07-30 21:48:41 200 POST /trade.do (127.0.0.1) 2.54ms
2016-07-30 21:52:14 200 POST /trade.do (127.0.0.1) 3.16ms
2016-07-30 21:52:15 200 POST /trade.do (127.0.0.1) 3.14ms
2016-07-30 21:52:16 200 POST /trade.do (127.0.0.1) 4.02ms
2016-07-30 21:52:17 200 POST /trade.do (127.0.0.1) 3.01ms
2016-07-30 21:52:18 200 POST /trade.do (127.0.0.1) 2.95ms
2016-07-30 21:52:19 200 POST /trade.do (127.0.0.1) 2.48ms
2016-07-30 21:52:20 200 POST /trade.do (127.0.0.1) 3.19ms
2016-07-30 21:52:21 200 POST /trade.do (127.0.0.1) 3.91ms
2016-07-30 21:52:22 200 POST /trade.do (127.0.0.1) 2.64ms
2016-07-30 21:52:23 200 POST /trade.do (127.0.0.1) 3.38ms
2016-07-30 21:52:24 200 POST /trade.do (127.0.0.1) 4.24ms
2016-07-30 21:52:25 200 POST /trade.do (127.0.0.1) 2.99ms
2016-07-30 21:52:26 200 POST /trade.do (127.0.0.1) 4.40ms
2016-07-30 21:52:27 200 POST /trade.do (127.0.0.1) 4.99ms
2016-07-30 21:52:28 200 POST /trade.do (127.0.0.1) 3.05ms
2016-07-30 21:52:29 200 POST /trade.do (127.0.0.1) 4.06ms
2016-07-30 21:52:30 200 POST /trade.do (127.0.0.1) 3.30ms
2016-07-30 21:52:31 200 POST /trade.do (127.0.0.1) 4.32ms
2016-07-30 21:52:32 200 POST /trade.do (127.0.0.1) 4.11ms
2016-07-30 21:52:33 200 POST /trade.do (127.0.0.1) 3.87ms
2016-07-30 21:52:34 200 POST /trade.do (127.0.0.1) 4.30ms
2016-07-30 21:52:35 200 POST /trade.do (127.0.0.1) 2.19ms
2016-07-30 21:52:36 200 POST /trade.do (127.0.0.1) 4.09ms
2016-07-30 21:52:37 200 POST /trade.do (127.0.0.1) 2.94ms
2016-07-30 21:52:38 200 POST /trade.do (127.0.0.1) 3.76ms
2016-07-30 21:52:39 200 POST /trade.do (127.0.0.1) 3.01ms
2016-07-30 21:52:40 200 POST /trade.do (127.0.0.1) 4.04ms
2016-07-30 21:52:41 200 POST /trade.do (127.0.0.1) 2.87ms
2016-07-30 21:52:42 200 POST /trade.do (127.0.0.1) 1.31ms
2016-07-30 21:52:43 200 POST /trade.do (127.0.0.1) 3.40ms
2016-07-30 21:52:45 200 POST /trade.do (127.0.0.1) 3.00ms
2016-07-30 21:52:46 200 POST /trade.do (127.0.0.1) 3.35ms
2016-07-30 21:52:47 200 POST /trade.do (127.0.0.1) 3.45ms
2016-07-30 21:52:48 200 POST /trade.do (127.0.0.1) 3.74ms
2016-07-30 21:52:49 200 POST /trade.do (127.0.0.1) 4.13ms
2016-07-30 21:52:50 200 POST /trade.do (127.0.0.1) 4.24ms
2016-07-30 21:52:51 200 POST /trade.do (127.0.0.1) 3.90ms
2016-07-30 21:52:52 200 POST /trade.do (127.0.0.1) 2.94ms
2016-07-30 21:52:53 200 POST /trade.do (127.0.0.1) 4.45ms
2016-07-30 21:52:54 200 POST /trade.do (127.0.0.1) 2.92ms
2016-07-30 21:52:55 200 POST /trade.do (127.0.0.1) 4.52ms
2016-07-30 21:52:56 200 POST /trade.do (127.0.0.1) 4.34ms
2016-07-30 21:52:57 200 POST /trade.do (127.0.0.1) 2.58ms
2016-07-30 21:52:58 200 POST /trade.do (127.0.0.1) 3.90ms
2016-07-30 21:52:59 200 POST /trade.do (127.0.0.1) 2.77ms
2016-07-30 21:53:00 200 POST /trade.do (127.0.0.1) 2.91ms
2016-07-30 21:53:01 200 POST /trade.do (127.0.0.1) 2.79ms
2016-07-30 21:53:02 200 POST /trade.do (127.0.0.1) 4.07ms
2016-07-30 21:53:03 200 POST /trade.do (127.0.0.1) 2.78ms
2016-07-30 21:53:04 200 POST /trade.do (127.0.0.1) 3.85ms
2016-07-30 21:53:05 200 POST /trade.do (127.0.0.1) 3.05ms
2016-07-30 21:53:06 200 POST /trade.do (127.0.0.1) 2.55ms
2016-07-30 21:53:07 200 POST /trade.do (127.0.0.1) 3.61ms
2016-07-30 21:53:08 200 POST /trade.do (127.0.0.1) 3.73ms
2016-07-30 21:53:09 200 POST /trade.do (127.0.0.1) 2.74ms
2016-07-30 21:53:10 200 POST /trade.do (127.0.0.1) 3.09ms
2016-07-30 21:53:11 200 POST /trade.do (127.0.0.1) 2.95ms
2016-07-30 21:53:12 200 POST /trade.do (127.0.0.1) 4.06ms
2016-07-30 21:53:13 200 POST /trade.do (127.0.0.1) 2.52ms
2016-07-30 21:53:14 200 POST /trade.do (127.0.0.1) 2.99ms
2016-07-30 21:53:15 200 POST /trade.do (127.0.0.1) 4.12ms
2016-07-30 21:53:16 200 POST /trade.do (127.0.0.1) 3.15ms
2016-07-30 21:53:17 200 POST /trade.do (127.0.0.1) 3.82ms
2016-07-30 21:53:18 200 POST /trade.do (127.0.0.1) 2.99ms
2016-07-30 21:53:19 200 POST /trade.do (127.0.0.1) 3.66ms
2016-07-30 21:53:20 200 POST /trade.do (127.0.0.1) 3.95ms
2016-07-30 21:53:21 200 POST /trade.do (127.0.0.1) 2.95ms
2016-07-30 21:53:22 200 POST /trade.do (127.0.0.1) 3.81ms
2016-07-30 21:53:23 200 POST /trade.do (127.0.0.1) 2.71ms
2016-07-30 21:53:24 200 POST /trade.do (127.0.0.1) 4.39ms
2016-07-30 21:53:25 200 POST /trade.do (127.0.0.1) 3.00ms
2016-07-30 21:53:26 200 POST /trade.do (127.0.0.1) 3.60ms
2016-07-30 21:53:27 200 POST /trade.do (127.0.0.1) 3.98ms
2016-07-30 21:53:28 200 POST /trade.do (127.0.0.1) 4.55ms
2016-07-30 21:53:29 200 POST /trade.do (127.0.0.1) 4.09ms
2016-07-30 21:53:30 200 POST /trade.do (127.0.0.1) 3.05ms
2016-07-30 21:53:31 200 POST /trade.do (127.0.0.1) 3.88ms
2016-07-30 21:53:32 200 POST /trade.do (127.0.0.1) 3.22ms
2016-07-30 21:53:33 200 POST /trade.do (127.0.0.1) 4.41ms
2016-07-30 21:53:34 200 POST /trade.do (127.0.0.1) 2.71ms
2016-07-30 21:53:35 200 POST /trade.do (127.0.0.1) 3.55ms
2016-07-30 21:53:36 200 POST /trade.do (127.0.0.1) 2.92ms
2016-07-30 21:53:37 200 POST /trade.do (127.0.0.1) 4.43ms
2016-07-30 21:53:38 200 POST /trade.do (127.0.0.1) 3.57ms
2016-07-30 21:53:39 200 POST /trade.do (127.0.0.1) 3.52ms
2016-07-30 21:53:40 200 POST /trade.do (127.0.0.1) 2.92ms
2016-07-30 21:53:41 200 POST /trade.do (127.0.0.1) 4.27ms
2016-07-30 21:53:42 200 POST /trade.do (127.0.0.1) 2.64ms
2016-07-30 21:53:43 200 POST /trade.do (127.0.0.1) 4.28ms
2016-07-30 21:53:44 200 POST /trade.do (127.0.0.1) 2.72ms
2016-07-30 21:53:45 200 POST /trade.do (127.0.0.1) 4.32ms
2016-07-30 21:53:46 200 POST /trade.do (127.0.0.1) 3.80ms
2016-07-30 21:53:47 200 POST /trade.do (127.0.0.1) 2.79ms
2016-07-30 21:53:48 200 POST /trade.do (127.0.0.1) 2.70ms
2016-07-30 21:53:49 200 POST /trade.do (127.0.0.1) 2.72ms
2016-07-30 21:53:50 200 POST /trade.do (127.0.0.1) 3.36ms
2016-07-30 21:53:51 200 POST /trade.do (127.0.0.1) 3.76ms
2016-07-30 21:53:52 200 POST /trade.do (127.0.0.1) 3.48ms
2016-07-30 21:53:53 200 POST /trade.do (127.0.0.1) 5.14ms
2016-07-30 21:53:54 200 POST /trade.do (127.0.0.1) 4.06ms
2016-07-30 21:53:55 200 POST /trade.do (127.0.0.1) 3.06ms
2016-07-30 21:53:56 200 POST /trade.do (127.0.0.1) 2.57ms
2016-07-30 21:53:57 200 POST /trade.do (127.0.0.1) 3.84ms
2016-07-30 21:53:58 200 POST /trade.do (127.0.0.1) 2.45ms
2016-07-30 21:53:59 200 POST /trade.do (127.0.0.1) 3.82ms
2016-07-30 21:54:00 200 POST /trade.do (127.0.0.1) 3.97ms
2016-07-30 21:54:01 200 POST /trade.do (127.0.0.1) 4.19ms
2016-07-30 21:54:02 200 POST /trade.do (127.0.0.1) 2.32ms
2016-07-30 21:54:03 200 POST /trade.do (127.0.0.1) 3.43ms
2016-07-30 21:54:04 200 POST /trade.do (127.0.0.1) 2.54ms
2016-07-30 21:54:05 200 POST /trade.do (127.0.0.1) 5.11ms
2016-07-30 21:54:06 200 POST /trade.do (127.0.0.1) 4.25ms
2016-07-30 21:54:07 200 POST /trade.do (127.0.0.1) 3.46ms
2016-07-30 21:54:08 200 POST /trade.do (127.0.0.1) 3.09ms
2016-07-30 21:54:09 200 POST /trade.do (127.0.0.1) 3.66ms
2016-07-30 21:54:10 200 POST /trade.do (127.0.0.1) 4.36ms
2016-07-30 21:54:11 200 POST /trade.do (127.0.0.1) 3.04ms
2016-07-30 21:54:12 200 POST /trade.do (127.0.0.1) 3.51ms
2016-07-30 21:54:13 200 POST /trade.do (127.0.0.1) 2.87ms
2016-07-30 21:54:14 200 POST /trade.do (127.0.0.1) 3.51ms
2016-07-30 21:54:15 200 POST /trade.do (127.0.0.1) 5.61ms
2016-07-30 21:54:16 200 POST /trade.do (127.0.0.1) 3.93ms
2016-07-30 21:54:17 200 POST /trade.do (127.0.0.1) 4.33ms
2016-07-30 21:54:18 200 POST /trade.do (127.0.0.1) 3.65ms
2016-07-30 21:54:19 200 POST /trade.do (127.0.0.1) 2.54ms
2016-07-30 21:54:20 200 POST /trade.do (127.0.0.1) 3.87ms
2016-07-30 21:54:21 200 POST /trade.do (127.0.0.1) 3.63ms
2016-07-30 21:54:22 200 POST /trade.do (127.0.0.1) 4.34ms
2016-07-30 21:54:23 200 POST /trade.do (127.0.0.1) 3.40ms
2016-07-30 21:54:24 200 POST /trade.do (127.0.0.1) 4.02ms
2016-07-30 21:54:25 200 POST /trade.do (127.0.0.1) 4.32ms
2016-07-30 21:54:26 200 POST /trade.do (127.0.0.1) 4.08ms
2016-07-30 21:54:27 200 POST /trade.do (127.0.0.1) 4.31ms
2016-07-30 21:54:29 200 POST /trade.do (127.0.0.1) 3.30ms
2016-07-30 21:54:30 200 POST /trade.do (127.0.0.1) 3.83ms
2016-07-30 21:54:31 200 POST /trade.do (127.0.0.1) 2.42ms
2016-07-30 21:54:32 200 POST /trade.do (127.0.0.1) 4.16ms
2016-07-30 21:54:33 200 POST /trade.do (127.0.0.1) 2.80ms
2016-07-30 21:54:34 200 POST /trade.do (127.0.0.1) 4.62ms
2016-07-30 21:54:35 200 POST /trade.do (127.0.0.1) 4.33ms
2016-07-30 21:54:36 200 POST /trade.do (127.0.0.1) 2.90ms
2016-07-30 21:54:37 200 POST /trade.do (127.0.0.1) 4.20ms
2016-07-30 21:54:38 200 POST /trade.do (127.0.0.1) 4.26ms
2016-07-30 21:54:39 200 POST /trade.do (127.0.0.1) 3.81ms
2016-07-30 21:54:40 200 POST /trade.do (127.0.0.1) 3.83ms
2016-07-30 21:54:41 200 POST /trade.do (127.0.0.1) 3.21ms
2016-07-30 21:54:42 200 POST /trade.do (127.0.0.1) 2.70ms
2016-07-30 21:54:43 200 POST /trade.do (127.0.0.1) 4.61ms
2016-07-30 21:54:44 200 POST /trade.do (127.0.0.1) 4.11ms
2016-07-30 21:54:45 200 POST /trade.do (127.0.0.1) 4.25ms
2016-07-30 21:54:46 200 POST /trade.do (127.0.0.1) 2.80ms
2016-07-30 21:54:47 200 POST /trade.do (127.0.0.1) 3.33ms
2016-07-30 21:54:48 200 POST /trade.do (127.0.0.1) 3.95ms
2016-07-30 21:54:49 200 POST /trade.do (127.0.0.1) 4.31ms
2016-07-30 21:54:50 200 POST /trade.do (127.0.0.1) 4.06ms
2016-07-30 21:54:51 200 POST /trade.do (127.0.0.1) 2.83ms
2016-07-30 21:54:52 200 POST /trade.do (127.0.0.1) 3.12ms
2016-07-30 21:54:53 200 POST /trade.do (127.0.0.1) 4.00ms
2016-07-30 21:54:54 200 POST /trade.do (127.0.0.1) 2.95ms
2016-07-30 21:54:55 200 POST /trade.do (127.0.0.1) 4.33ms
2016-07-30 21:54:56 200 POST /trade.do (127.0.0.1) 3.81ms
2016-07-30 21:54:57 200 POST /trade.do (127.0.0.1) 3.87ms
2016-07-30 21:54:58 200 POST /trade.do (127.0.0.1) 3.55ms
2016-07-30 21:54:59 200 POST /trade.do (127.0.0.1) 3.01ms
2016-07-30 21:55:00 200 POST /trade.do (127.0.0.1) 3.03ms
2016-07-30 21:55:01 200 POST /trade.do (127.0.0.1) 4.75ms
2016-07-30 21:55:02 200 POST /trade.do (127.0.0.1) 4.21ms
2016-07-30 21:55:03 200 POST /trade.do (127.0.0.1) 7.61ms
2016-07-30 21:55:04 200 POST /trade.do (127.0.0.1) 3.95ms
2016-07-30 21:55:05 200 POST /trade.do (127.0.0.1) 2.95ms
2016-07-30 21:55:06 200 POST /trade.do (127.0.0.1) 3.15ms
2016-07-30 21:55:07 200 POST /trade.do (127.0.0.1) 3.53ms
2016-07-30 21:55:08 200 POST /trade.do (127.0.0.1) 4.26ms
2016-07-30 21:55:09 200 POST /trade.do (127.0.0.1) 4.69ms
2016-07-30 21:55:10 200 POST /trade.do (127.0.0.1) 4.31ms
2016-07-30 21:55:11 200 POST /trade.do (127.0.0.1) 3.95ms
2016-07-30 21:55:12 200 POST /trade.do (127.0.0.1) 4.42ms
2016-07-30 21:55:13 200 POST /trade.do (127.0.0.1) 2.64ms
2016-07-30 21:55:14 200 POST /trade.do (127.0.0.1) 3.73ms
2016-07-30 21:55:15 200 POST /trade.do (127.0.0.1) 3.71ms
2016-07-30 21:55:16 200 POST /trade.do (127.0.0.1) 3.83ms
2016-07-30 21:55:17 200 POST /trade.do (127.0.0.1) 4.00ms
2016-07-30 21:55:18 200 POST /trade.do (127.0.0.1) 3.57ms
2016-07-30 21:55:19 200 POST /trade.do (127.0.0.1) 4.33ms
2016-07-30 21:55:20 200 POST /trade.do (127.0.0.1) 3.84ms
2016-07-30 21:55:21 200 POST /trade.do (127.0.0.1) 3.59ms
2016-07-30 21:55:22 200 POST /trade.do (127.0.0.1) 3.89ms
2016-07-30 21:55:23 200 POST /trade.do (127.0.0.1) 4.23ms
2016-07-30 21:55:24 200 POST /trade.do (127.0.0.1) 5.05ms
2016-07-30 21:55:25 200 POST /trade.do (127.0.0.1) 3.12ms
2016-07-30 21:55:26 200 POST /trade.do (127.0.0.1) 3.22ms
2016-07-30 21:55:27 200 POST /trade.do (127.0.0.1) 3.78ms
2016-07-30 21:55:28 200 POST /trade.do (127.0.0.1) 3.21ms
2016-07-30 21:55:29 200 POST /trade.do (127.0.0.1) 3.63ms
2016-07-30 21:55:30 200 POST /trade.do (127.0.0.1) 4.16ms
2016-07-30 21:55:31 200 POST /trade.do (127.0.0.1) 3.92ms
2016-07-30 21:55:32 200 POST /trade.do (127.0.0.1) 2.98ms
2016-07-30 21:55:33 200 POST /trade.do (127.0.0.1) 2.98ms
2016-07-30 21:55:34 200 POST /trade.do (127.0.0.1) 3.06ms
2016-07-30 21:55:35 200 POST /trade.do (127.0.0.1) 3.95ms
2016-07-30 21:55:36 200 POST /trade.do (127.0.0.1) 2.98ms
2016-07-30 21:55:37 200 POST /trade.do (127.0.0.1) 4.11ms
2016-07-30 21:55:38 200 POST /trade.do (127.0.0.1) 3.65ms
2016-07-30 21:55:39 200 POST /trade.do (127.0.0.1) 3.72ms
2016-07-30 21:55:40 200 POST /trade.do (127.0.0.1) 4.35ms
2016-07-30 21:55:41 200 POST /trade.do (127.0.0.1) 3.49ms
2016-07-30 21:55:42 200 POST /trade.do (127.0.0.1) 2.39ms
2016-07-30 21:55:43 200 POST /trade.do (127.0.0.1) 3.89ms
2016-07-30 21:55:44 200 POST /trade.do (127.0.0.1) 4.39ms
2016-07-30 21:55:45 200 POST /trade.do (127.0.0.1) 3.03ms
2016-07-30 21:55:46 200 POST /trade.do (127.0.0.1) 3.42ms
2016-07-30 21:55:47 200 POST /trade.do (127.0.0.1) 3.95ms
2016-07-30 21:55:48 200 POST /trade.do (127.0.0.1) 2.61ms
2016-07-30 21:55:49 200 POST /trade.do (127.0.0.1) 3.73ms
2016-07-30 21:55:50 200 POST /trade.do (127.0.0.1) 3.11ms
2016-07-30 21:55:51 200 POST /trade.do (127.0.0.1) 4.23ms
2016-07-30 21:55:52 200 POST /trade.do (127.0.0.1) 3.28ms
2016-07-30 21:55:53 200 POST /trade.do (127.0.0.1) 3.08ms
2016-07-30 21:55:54 200 POST /trade.do (127.0.0.1) 3.06ms
2016-07-30 21:55:55 200 POST /trade.do (127.0.0.1) 4.28ms
2016-07-30 21:55:56 200 POST /trade.do (127.0.0.1) 2.98ms
2016-07-30 21:55:57 200 POST /trade.do (127.0.0.1) 4.54ms
2016-07-30 21:55:58 200 POST /trade.do (127.0.0.1) 3.40ms
2016-07-30 21:55:59 200 POST /trade.do (127.0.0.1) 2.71ms
2016-07-30 21:56:00 200 POST /trade.do (127.0.0.1) 2.98ms
2016-07-30 21:56:01 200 POST /trade.do (127.0.0.1) 4.06ms
2016-07-30 21:56:02 200 POST /trade.do (127.0.0.1) 2.73ms
2016-07-30 21:56:03 200 POST /trade.do (127.0.0.1) 4.24ms
2016-07-30 21:56:04 200 POST /trade.do (127.0.0.1) 2.54ms
2016-07-30 22:02:47 200 POST /trade.do (127.0.0.1) 3.74ms
2016-07-30 22:02:48 200 POST /trade.do (127.0.0.1) 3.09ms
2016-07-30 22:02:49 200 POST /trade.do (127.0.0.1) 2.96ms
2016-07-30 22:02:50 200 POST /trade.do (127.0.0.1) 3.08ms
2016-07-30 22:02:51 200 POST /trade.do (127.0.0.1) 1.42ms
2016-07-30 22:03:06 200 POST /trade.do (127.0.0.1) 2.70ms
2016-07-30 22:03:18 200 POST /trade.do (127.0.0.1) 3.79ms
2016-07-30 22:03:19 200 POST /trade.do (127.0.0.1) 2.99ms
2016-07-30 22:03:20 200 POST /trade.do (127.0.0.1) 3.82ms
2016-07-30 22:03:21 200 POST /trade.do (127.0.0.1) 2.56ms
2016-07-30 22:03:22 200 POST /trade.do (127.0.0.1) 4.00ms
2016-07-30 22:03:23 200 POST /trade.do (127.0.0.1) 4.22ms
2016-07-30 22:03:24 200 POST /trade.do (127.0.0.1) 2.77ms
2016-07-30 22:03:25 200 POST /trade.do (127.0.0.1) 2.97ms
2016-07-30 22:03:26 200 POST /trade.do (127.0.0.1) 2.90ms
2016-07-30 22:03:27 200 POST /trade.do (127.0.0.1) 4.08ms
2016-07-30 22:03:28 200 POST /trade.do (127.0.0.1) 3.69ms
2016-07-30 22:03:29 200 POST /trade.do (127.0.0.1) 3.40ms
2016-07-30 22:03:30 200 POST /trade.do (127.0.0.1) 3.04ms
2016-07-30 22:03:31 200 POST /trade.do (127.0.0.1) 5.22ms
2016-07-30 22:03:32 200 POST /trade.do (127.0.0.1) 3.06ms
2016-07-30 22:03:33 200 POST /trade.do (127.0.0.1) 4.98ms
2016-07-30 22:03:34 200 POST /trade.do (127.0.0.1) 4.20ms
2016-07-30 22:03:35 200 POST /trade.do (127.0.0.1) 3.74ms
2016-07-30 22:03:36 200 POST /trade.do (127.0.0.1) 2.98ms
2016-07-30 22:03:37 200 POST /trade.do (127.0.0.1) 4.21ms
